prompt,answer,category,subject,chat_answer,chat_spend_seconds,similarity,input_length,output_length,output_speed,is_right
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
内流河也称“内陆河”，是指没有流入海洋的河流，大多分布在大陆内部干燥地区，上游降水或冰雪融水为其主要补给水源，最终消失于沙漠或注入内陆湖泊。下列中国内流河中，最长的是____。
A. 塔里木河
B. 柴达木河
C. 尼雅河
D. 疏勒河
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
学校规定学生不能烫染头发，但是小文为了彰显个性，在假期把头发染成了棕色。面对小文的情况，教师应该怎样处理？____
A. 年轻人追求个性是合情合理的，应该宽容对待
B. 违反学校的校规，应该严格处分
C. 强制要求小文将头发颜色染回来才可以进校门
D. 探明小文违反校规的原因，并对其进行劝导和教育
",D,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
张老师根据自己班级的情况，为解决班级内部班干部的人际关系问题，建立和谐融洽的班级氛围，自主开发了“和谐人际”的班级课程，这体现了教师____。
A. 是教育教学的研究者
B. 是课程的建设者和开发者
C. 是学生学习的促进者
D. 是社区型的开放教师
",B,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
刘老师工作很负责，学生在学校出现一点问题他就会与家长联系，在与家长沟通时他经常以前辈的姿态对待家长，对家长的教育方式指指点点。刘老师的做法____。
A. 正确，老师就应该与家长经常沟通
B. 正确，老师的经验比家长丰富，应该多指导家长
C. 不正确，教师没有权利指导家长
D. 不正确，教师应该与家长建立平等的沟通关系，尊重家长的人格
",D,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
在古代印度，有一户人家经营一家棉布店销售自己手工制作的衣服。你认为这户人家属于哪个等级？____
A. 婆罗门
B. 刹帝利
C. 吠舍
D. 首陀罗
",C,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
“小型分散，便于开展多种多样的活动，满足学生不同的兴趣、爱好，发展学生的才能，使学生得到更多的学习和锻炼的机会。”这种课外活动的形式是____。
A. 科技活动
B. 学科活动
C. 个人活动
D. 小组活动
",D,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
小红每天晚上临睡前都要多次反复检查自己的书包，确保带齐了第二天需要用的教材和文具。她明知道没有这个必要，但就是控制不住。她可能出现了____。
A. 抑郁症
B. 焦虑症
C. 强迫症
D. 恐惧症
",C,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
国家管理和评价课程的基础是____。
A. 课程计划
B. 课程标准
C. 教学目标
D. 教育目的
",B,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
儿童坚持性发生明显质变的年龄约在____
A. 3～4岁
B. 4～5岁
C. 5～6岁
D. 6岁以后
",B,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
《红楼梦》中人物众多、关系繁杂。为了帮助读者阅读，许多红学爱好者都在网络上发布了自己整理制作的主要人物关系图。这属于____。
A. 纲要策略
B. 精细加工策略
C. 资源管理策略
D. 监控策略
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
学期结束时，班主任王老师会对学生思想品德的发展变化情况进行评价。这项工作属于____。
A. 工作总结
B. 工作计划
C. 操行评定
D. 建立学生档案
",C,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
人们常说：“教学有法而教无定法。”这反映了教师的劳动具有____。
A. 连续性
B. 示范性
C. 长期性
D. 创造性
",D,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
县级以上地方各级人民代表大会是县级以上地方国家权力机关，其职权不包括____。
A. 改变或撤销本级人大常务委员会不适当的决定
B. 选举并有权罢免本级人民法院院长
C. 批准本行政区域内的预算执行情况的报告
D. 决定并宣布下一级行政区城进入紧急状态
",D,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
在心理健康课上，同一批学生在第二次进行同样内容的人格测验时获得的分数与上次测验差别较大。这说明该测验存在的问题是____。
A. 信度问题
B. 效度问题
C. 难度问题
D. 区分度问题
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
李老师在教学生区分形近字“渴”“竭”“碣”“谒”时，将四个字相同的右半部分用白色粉笔写出，相异的左半部分用彩色粉笔写出。李老师运用了知觉的____。
A. 整体性
B. 选择性
C. 理解性
D. 恒常性
",B,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
兰兰学会走路后,就要很喜欢尝试自己穿衣、吃饭、捡东西,喜欢探索周围世界。按照埃里克森人格发展阶段理论,兰兰所处的发展阶段是____
A. 信任对怀疑
B. 自立对羞怯
C. 主动感对内疚感
D. 勤奋感对自卑感
",B,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
杨老师在教授生字词的过程中发现部分学生有缺笔少画的现象，于是他把“小学生缺笔少画现象的原因及对策研究”作为研究课题，拟订相应的研究计划，在工作中收集、整理相关资料并实施教学措施，最后根据反馈信息调整教学方案。这种研究方法属于____。
A. 教育行动研究法
B. 教育实验法
C. 教育叙事研究法
D. 个案研究法
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
小青的数学成绩不好，她认为这是因为自己脑子笨，不是学数学的料。她的这种归因属于____。
A. 内部、稳定，不可控的归因
B. 外部、稳定、可控的归因
C. 内部、不稳定，可控的归因
D. 外部，不稳定，不可控的归因
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
中小学教科书不同于其他任何书籍的基本特点是内容的____。
A. 准确性
B. 示范性
C. 新颖性
D. 基础性
",D,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
王老师在课堂上给学生演示了与知识点有关的几个实验。这属于____。
A. 实物直观
B. 模象直观
C. 言语直观
D. 思维直观
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
在Excel中，单元格A1, A2, A3中的内容依次为数值1，2，3，单元格A4中的内容为字符前添加了英文单撇号“，”的文本字符“3”，在单元格A5的编辑栏输入公式“=COUNT( A1：A4) +12”并点击回车键，A5单元格的内容为____。
A. 15
B. 21
C. 12
D. 18
",D,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
唐朝时形成了“父教其子，子教其弟”“五尺童子耻不言文墨焉”的社会风尚，它的形成主要得益于____。
A. 社会经济的繁荣
B. 科举制度的推行
C. 学校体系的完备
D. 三省六部制的确立
",B,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
教导处的刘老师抓到两名学生藏在厕所里偷偷抽烟，于是把他们叫到办公室，慢悠悠地点燃了一根香烟，准备耐心细致地给他们做思想工作。对此，以下说法错误的是____。
A. 刘老师既禁止学生抽烟，又能耐心劝导，严慈相济，真正做到了关爱学生
B. 刘老师要求学生不要抽烟，却在学生面前抽烟，违背了为人师表的要求
C. 刘老师的抽烟行为与他教导学生不能抽烟的言词相悖，很容易损害自己的威信
D. 刘老师的行为表明教师队伍中存在一些教师需要对其加强师风师德建设的
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
小班幼儿看木偶剧表演时，看到“老虎”会感到害怕。这说明幼儿的____
A. 想象脱离现实
B. 想象与现实混淆
C. 想象容易受情绪影响
D. 想象内容零散
",B,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
有的成语与历史人物密切相关。下列选项中，与“狡兔三窟”相关的历史人物是____。
A. 管仲与齐桓公
B. 毛遂与平原君
C. 冯谖与孟尝君
D. 曹刿与鲁庄公
",C,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
王浩同学活动过多、注意力不集中、冲动行为多。这种心理障碍可能是____。
A. 多动综合征
B. 学习困难综合征
C. 儿童厌学症
D. 儿童强迫行为
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
在对班级学生进行教育时，班主任李老师引导学生对自己每日的学习、行为进行反省。李老师主要运用的德育方法是____。
A. 自我修养法
B. 榜样示范法
C. 实践锻炼法
D. 情感陶冶法
",A,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
在讲解方程时，王老师先讲一元一次方程，再讲二元一次方程，然后讲一元二次方程，逐步加深难度。这种教学方式所遵循的原则是____。
A. 理论联系实际原则
B. 启发性原则
C. 循序渐进原则
D. 巩固性原则
",C,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
"以下是中国关于教师资格考试的单项选择题，请选出其中的正确答案。
近代原子核物理学之父是____。
A. 普朗克
B. 卢瑟福
C. 玻尔
D. 霍金
",B,Social Science,教师资格,,0.0,0.0,0,0,0.0,False
